Order Line,Order ID,Bar code value,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
7861,OF-2022-143574,17543995,12/20/2022,12/23/2022,First Class,DR-12880,OFF-SU-10002537,30.69,3,0,7.9794
7862,OF-2022-143574,96618980,12/20/2022,12/23/2022,First Class,DR-12880,FUR-FU-10003976,25.16,2,0,8.5544
7863,OF-2022-137449,82574414,12/20/2022,12/21/2022,First Class,ME-17725,OFF-AP-10000240,21.392,2,0.8,-54.5496
7864,OF-2022-137449,62903482,12/20/2022,12/21/2022,First Class,ME-17725,FUR-TA-10002855,307.314,3,0.3,-39.5118
7865,OF-2022-137449,32922742,12/20/2022,12/21/2022,First Class,ME-17725,FUR-BO-10000780,409.9992,3,0.32,-96.4704
7866,OF-2022-102946,72274525,12/21/2022,12/26/2022,Standard Class,VP-21730,OFF-BI-10004492,75.792,3,0.2,25.5798
7867,ON-2022-102890,76756674,12/21/2022,12/21/2022,Same Day,SG-20470,FUR-TA-10000577,1044.63,5,0.4,-295.9785
7868,OF-2022-131695,49769011,12/21/2022,12/27/2022,Standard Class,RA-19285,OFF-ST-10001476,248.57,7,0,67.1139
7869,OF-2022-131695,48225641,12/21/2022,12/27/2022,Standard Class,RA-19285,FUR-FU-10002045,22.23,1,0,9.7812
7870,OF-2022-163006,57668578,12/21/2022,12/25/2022,Second Class,GH-14410,TEC-PH-10002584,1001.584,2,0.2,125.198
7871,OF-2022-163006,34759565,12/21/2022,12/25/2022,Second Class,GH-14410,FUR-CH-10000229,569.058,3,0.3,-178.8468
7872,OF-2022-163006,89875482,12/21/2022,12/25/2022,Second Class,GH-14410,FUR-FU-10003799,14.224,2,0.6,-10.3124
7873,OF-2022-125745,74543060,12/21/2022,12/25/2022,Standard Class,DV-13045,FUR-FU-10001591,19.52,2,0.2,5.368
7874,OF-2022-109393,15341036,12/21/2022,12/23/2022,Second Class,JC-15775,FUR-BO-10003966,435.999,3,0.15,5.1294
7875,ON-2022-113201,24690764,12/21/2022,12/26/2022,Standard Class,TT-21220,OFF-PA-10000675,204.95,5,0,100.4255
7876,OF-2022-164112,9389585,12/21/2022,12/25/2022,Standard Class,ND-18460,OFF-ST-10002615,1085.42,7,0,282.2092
7877,ON-2022-148362,64933163,12/22/2022,12/29/2022,Standard Class,KF-16285,OFF-ST-10001128,443.92,4,0,13.3176
7878,ON-2022-148362,95391304,12/22/2022,12/29/2022,Standard Class,KF-16285,OFF-BI-10003656,169.99,1,0,78.1954
7879,ON-2022-148362,89478879,12/22/2022,12/29/2022,Standard Class,KF-16285,OFF-PA-10003441,25.92,4,0,12.4416
7880,OF-2022-107958,8902076,12/23/2022,12/26/2022,First Class,AH-10120,OFF-PA-10000357,163.96,5,0.2,59.4355
7881,OF-2022-107958,95171094,12/23/2022,12/26/2022,First Class,AH-10120,OFF-BI-10001787,5.232,4,0.8,-8.1096
7882,ON-2022-126179,9954403,12/24/2022,12/28/2022,Standard Class,CS-12460,FUR-FU-10002554,23.99,1,0,5.5177
7883,ON-2022-126179,98560529,12/24/2022,12/28/2022,Standard Class,CS-12460,TEC-PH-10001557,287.97,3,0,77.7519
7884,OF-2022-124828,64332896,12/24/2022,12/25/2022,First Class,YS-21880,OFF-AR-10003514,9.552,3,0.2,1.5522
7885,OF-2022-111647,35633808,12/24/2022,12/28/2022,Standard Class,RD-19585,TEC-PH-10002726,167.968,4,0.2,62.988
7886,OF-2022-121503,43567299,12/24/2022,12/27/2022,Second Class,FH-14275,OFF-PA-10001878,273.896,7,0.2,92.4399
7887,OF-2022-121503,44817436,12/24/2022,12/27/2022,Second Class,FH-14275,TEC-MA-10003674,597.132,3,0.4,49.761
7888,OF-2022-140053,85601831,12/24/2022,12/31/2022,Standard Class,CA-12265,FUR-FU-10003708,545.85,9,0,114.6285
7889,ON-2022-111024,84628690,12/24/2022,12/27/2022,Second Class,SZ-20035,OFF-PA-10000174,32.896,4,0.2,11.1024
7890,ON-2022-111024,1553333,12/24/2022,12/27/2022,Second Class,SZ-20035,FUR-TA-10002041,215.148,2,0.4,-103.9882
7891,ON-2022-111024,44677961,12/24/2022,12/27/2022,Second Class,SZ-20035,OFF-PA-10002246,30.96,6,0.2,11.223
7892,OF-2022-168109,31475147,12/24/2022,12/24/2022,Same Day,JK-15640,TEC-AC-10003628,59.98,2,0,26.3912
7893,OF-2022-168109,13067149,12/24/2022,12/24/2022,Same Day,JK-15640,TEC-MA-10001148,2395.2,6,0.2,209.58
7894,OF-2022-168109,14454667,12/24/2022,12/24/2022,Same Day,JK-15640,TEC-AC-10002049,1687.8,4,0,742.632
7895,OF-2022-168109,5683759,12/24/2022,12/24/2022,Same Day,JK-15640,TEC-PH-10000702,7.992,1,0.2,2.6973
7896,ON-2022-129777,68453253,12/24/2022,12/30/2022,Standard Class,FM-14290,TEC-AC-10003590,258.9,10,0,93.204
7897,ON-2022-129777,81073739,12/24/2022,12/30/2022,Standard Class,FM-14290,OFF-PA-10001970,24.56,2,0,11.5432
7898,OF-2022-169124,96807272,12/24/2022,12/31/2022,Standard Class,MB-17305,FUR-FU-10001215,129.39,3,0,54.3438
7899,OF-2022-139437,11708607,12/24/2022,12/29/2022,Standard Class,RD-19585,OFF-ST-10002485,87.92,4,0,0.8792
7900,ON-2022-166233,99789223,12/24/2022,12/30/2022,Standard Class,MO-17950,TEC-AC-10002167,24,2,0.2,-2.7
7901,OF-2022-106747,50617089,12/24/2022,12/25/2022,First Class,TS-21505,FUR-FU-10004188,102.3,1,0,26.598
7902,OF-2022-100223,84645561,12/26/2022,12/31/2022,Standard Class,LS-16945,FUR-FU-10003601,332.028,9,0.6,-348.6294
7903,OF-2022-100223,38658725,12/26/2022,12/31/2022,Standard Class,LS-16945,OFF-BI-10003429,11.394,9,0.8,-17.6607
7904,OF-2022-100223,83307667,12/26/2022,12/31/2022,Standard Class,LS-16945,OFF-PA-10000232,15.552,3,0.2,5.6376
7905,OF-2022-100223,50093741,12/26/2022,12/31/2022,Standard Class,LS-16945,OFF-PA-10002195,31.104,6,0.2,11.2752
7906,OF-2022-100223,57902903,12/26/2022,12/31/2022,Standard Class,LS-16945,OFF-BI-10004492,6.316,1,0.8,-10.4214
7907,OF-2022-104388,21061951,12/26/2022,12/28/2022,First Class,DK-12835,TEC-PH-10002293,79.96,4,0,22.3888
7908,ON-2022-124303,76614282,12/27/2022,1/3/2023,Standard Class,FH-14365,OFF-BI-10000343,2.946,2,0.7,-2.2586
7909,ON-2022-124303,31657767,12/27/2022,1/3/2023,Standard Class,FH-14365,OFF-PA-10002749,16.056,3,0.2,5.8203
7910,ON-2022-152492,16865833,12/27/2022,12/27/2022,Same Day,AH-10585,FUR-CH-10000155,239.24,1,0.2,23.924
7911,ON-2022-101784,67322289,12/27/2022,1/1/2023,Standard Class,PO-18850,FUR-CH-10001146,122.136,3,0.2,-13.7403
7912,OF-2022-105053,37760204,12/28/2022,12/30/2022,Second Class,CS-12355,OFF-BI-10001634,17.472,3,0.2,6.3336
7913,OF-2022-155152,88955327,12/28/2022,12/30/2022,Second Class,MP-17965,TEC-AC-10004353,252,4,0,93.24
7914,ON-2022-169551,9463180,12/28/2022,12/30/2022,First Class,RL-19615,FUR-BO-10001519,87.21,3,0.5,-45.3492
7915,ON-2022-169551,92698691,12/28/2022,12/30/2022,First Class,RL-19615,OFF-PA-10004100,15.552,3,0.2,5.4432
7916,ON-2022-169551,98900082,12/28/2022,12/30/2022,First Class,RL-19615,TEC-PH-10001363,683.988,2,0.4,-113.998
7917,ON-2022-169551,471612,12/28/2022,12/30/2022,First Class,RL-19615,OFF-ST-10004835,13.392,3,0.2,1.0044
7918,ON-2022-169551,94317585,12/28/2022,12/30/2022,First Class,RL-19615,TEC-AC-10002018,16.776,3,0.2,4.8231
7919,ON-2022-169551,80008343,12/28/2022,12/30/2022,First Class,RL-19615,TEC-AC-10003033,527.92,2,0.2,85.787
7920,OF-2022-106824,12156427,12/28/2022,1/1/2023,Standard Class,AT-10735,OFF-FA-10001135,5.94,3,0,0.1188
7921,OF-2022-134306,26241094,12/29/2022,1/2/2023,Standard Class,TD-20995,OFF-AR-10004027,7.56,3,0,3.0996
7922,OF-2022-134306,69114995,12/29/2022,1/2/2023,Standard Class,TD-20995,OFF-PA-10000249,24.56,2,0,11.5432
7923,OF-2022-134306,54975444,12/29/2022,1/2/2023,Standard Class,TD-20995,OFF-AR-10001374,12.96,2,0,4.1472
7924,OF-2022-133249,44077277,12/29/2022,1/1/2023,First Class,SZ-20035,FUR-FU-10001588,145.9,5,0,62.737
7925,OF-2022-108560,10480587,12/29/2022,1/5/2023,Standard Class,JC-15385,FUR-FU-10002937,198.46,2,0,99.23
7926,OF-2022-108560,32351588,12/29/2022,1/5/2023,Standard Class,JC-15385,OFF-LA-10003930,786.48,8,0,385.3752
7927,OF-2022-108560,61329544,12/29/2022,1/5/2023,Standard Class,JC-15385,OFF-BI-10001107,23.168,2,0.2,7.8192
7928,OF-2022-108560,60950623,12/29/2022,1/5/2023,Standard Class,JC-15385,TEC-AC-10003063,50,2,0,10.5
7929,OF-2022-150189,20267581,12/29/2022,12/31/2022,First Class,VG-21790,OFF-LA-10002762,75.18,6,0,35.3346
7930,OF-2022-138464,77551370,12/29/2022,1/2/2023,Standard Class,VF-21715,FUR-FU-10003142,15.84,3,0,4.9104
7931,OF-2022-138464,8424824,12/29/2022,1/2/2023,Standard Class,VF-21715,OFF-BI-10001543,86.376,3,0.2,30.2316
7932,OF-2022-138464,44397508,12/29/2022,1/2/2023,Standard Class,VF-21715,OFF-AR-10003560,18.24,3,0,6.2016
7933,OF-2022-138464,35199804,12/29/2022,1/2/2023,Standard Class,VF-21715,OFF-AR-10004757,13.12,4,0,4.3296
7934,OF-2022-140480,92120345,12/29/2022,1/2/2023,Standard Class,HE-14800,FUR-FU-10003247,83.92,4,0,5.8744
7935,OF-2022-140480,45149320,12/29/2022,1/2/2023,Standard Class,HE-14800,TEC-AC-10002473,141.9,5,0,58.179
7936,OF-2022-140480,39827552,12/29/2022,1/2/2023,Standard Class,HE-14800,FUR-FU-10001057,39.98,2,0,9.1954
7937,OF-2022-140480,64703251,12/29/2022,1/2/2023,Standard Class,HE-14800,OFF-AR-10001419,28.91,7,0,8.673
7938,OF-2022-140480,59677963,12/29/2022,1/2/2023,Standard Class,HE-14800,OFF-AR-10004010,174.95,5,0,45.487
7939,OF-2022-111759,8398232,12/29/2022,1/2/2023,Standard Class,MR-17545,OFF-PA-10003127,52.76,2,0,24.2696
7940,ON-2022-100209,59963540,12/30/2022,1/5/2023,Standard Class,TD-20995,OFF-BI-10002012,1.08,2,0.7,-0.792
7941,OF-2022-115651,5835950,12/30/2022,1/2/2023,First Class,NS-18640,OFF-AR-10001130,8.84,5,0.2,2.9835
7942,OF-2022-115651,90551051,12/30/2022,1/2/2023,First Class,NS-18640,OFF-AP-10000055,58.464,9,0.8,-146.16
7943,OF-2022-132122,48938238,12/30/2022,1/4/2023,Standard Class,JH-15820,OFF-ST-10003692,228.92,5,0.2,14.3075
7944,OF-2022-145128,84612049,12/30/2022,1/4/2023,Standard Class,SM-20320,FUR-FU-10000293,526.45,5,0,31.587
7945,OF-2022-121083,29490376,12/30/2022,1/5/2023,Standard Class,JF-15190,OFF-PA-10001497,274.8,5,0,134.652
7946,OF-2022-121083,12443531,12/30/2022,1/5/2023,Standard Class,JF-15190,OFF-ST-10002554,195.64,4,0,3.9128
7947,OF-2022-121083,8958677,12/30/2022,1/5/2023,Standard Class,JF-15190,TEC-PH-10001336,257.98,2,0,74.8142
7948,OF-2022-121083,42245620,12/30/2022,1/5/2023,Standard Class,JF-15190,OFF-AR-10002987,119.04,6,0,48.8064
7949,OF-2022-128629,86085504,12/31/2022,1/4/2023,Second Class,BP-11155,FUR-FU-10000771,18.84,3,0,7.9128
7950,OF-2022-127460,31958900,12/31/2022,1/4/2023,Standard Class,FG-14260,OFF-ST-10004340,298.464,6,0.2,26.1156
7951,OF-2022-169012,84474922,12/31/2022,1/4/2023,Standard Class,BF-11275,OFF-AP-10003278,41.91,3,0,10.8966
7952,OF-2023-164959,98365963,1/1/2023,1/5/2023,Standard Class,KN-16390,OFF-LA-10004272,8.67,3,0,4.0749
7953,OF-2023-156818,78358033,1/1/2023,1/3/2023,Second Class,JD-16015,TEC-AC-10002323,132.6,6,0,17.238
7954,OF-2023-127656,29106221,1/1/2023,1/7/2023,Standard Class,NW-18400,OFF-AR-10001166,30.32,4,0,11.8248
7955,OF-2023-162015,64360984,1/1/2023,1/8/2023,Standard Class,KB-16240,TEC-AC-10003832,1287.45,5,0,244.6155
7956,OF-2023-162015,13758768,1/1/2023,1/8/2023,Standard Class,KB-16240,OFF-AP-10003040,168.1,5,0,43.706
7957,OF-2023-136623,5433063,1/1/2023,1/6/2023,Standard Class,TS-21430,TEC-PH-10000004,71.952,6,0.2,5.3964
7958,OF-2023-136623,12446653,1/1/2023,1/6/2023,Standard Class,TS-21430,OFF-BI-10003708,29.8,5,0.2,9.3125
7959,OF-2023-106047,68728870,1/2/2023,1/8/2023,Standard Class,CS-11860,OFF-PA-10000791,3.816,1,0.2,1.1925
7960,OF-2023-136364,34695537,1/3/2023,1/7/2023,Second Class,MH-17455,TEC-PH-10003885,39.594,1,0.4,-7.2589
7961,OF-2023-136364,64485645,1/3/2023,1/7/2023,Second Class,MH-17455,FUR-FU-10002501,91.008,9,0.2,19.3392
7962,OF-2023-102155,30629795,1/3/2023,1/7/2023,Standard Class,RR-19525,OFF-ST-10001496,360.38,2,0,93.6988
7963,OF-2023-102155,61937279,1/3/2023,1/7/2023,Standard Class,RR-19525,OFF-PA-10003673,13.56,2,0,6.2376
7964,OF-2023-121048,89708580,1/4/2023,1/8/2023,Standard Class,TC-21295,OFF-BI-10004022,4.448,2,0.2,1.4456
7965,OF-2023-121048,49069757,1/4/2023,1/8/2023,Standard Class,TC-21295,FUR-FU-10003601,276.69,3,0,49.8042
7966,OF-2023-121048,28294983,1/4/2023,1/8/2023,Standard Class,TC-21295,OFF-FA-10000490,4.96,4,0,2.3312
7967,OF-2023-121048,7816539,1/4/2023,1/8/2023,Standard Class,TC-21295,OFF-AR-10004042,71.92,4,0,20.8568
7968,OF-2023-121048,54652978,1/4/2023,1/8/2023,Standard Class,TC-21295,FUR-FU-10002960,18.84,3,0,7.9128
7969,OF-2023-121048,55773764,1/4/2023,1/8/2023,Standard Class,TC-21295,TEC-AC-10000991,140.97,3,0,19.7358
7970,OF-2023-121048,74797963,1/4/2023,1/8/2023,Standard Class,TC-21295,TEC-PH-10004977,470.376,3,0.2,52.9173
7971,ON-2023-161935,49150949,1/4/2023,1/8/2023,Standard Class,JL-15835,OFF-PA-10000605,9.248,2,0.2,3.3524
7972,ON-2023-161935,80417948,1/4/2023,1/8/2023,Standard Class,JL-15835,TEC-PH-10000560,1889.946,9,0.4,-377.9892
7973,ON-2023-161935,58643214,1/4/2023,1/8/2023,Standard Class,JL-15835,OFF-ST-10003455,62.04,5,0.2,4.653
7974,ON-2023-161935,55005571,1/4/2023,1/8/2023,Standard Class,JL-15835,FUR-FU-10002937,396.92,5,0.2,148.845
7975,ON-2023-161935,51441822,1/4/2023,1/8/2023,Standard Class,JL-15835,OFF-ST-10001837,239.456,7,0.2,17.9592
7976,ON-2023-161935,47365060,1/4/2023,1/8/2023,Standard Class,JL-15835,OFF-AR-10004757,13.12,5,0.2,2.132
7977,OF-2023-166142,52104646,1/5/2023,1/9/2023,Standard Class,MM-17260,OFF-BI-10004094,26.55,3,0,13.0095
7978,OF-2023-166142,23670230,1/5/2023,1/9/2023,Standard Class,MM-17260,FUR-TA-10004607,310.443,3,0.3,-48.7839
7979,OF-2023-164378,74758539,1/5/2023,1/8/2023,Second Class,MM-18055,OFF-AR-10001177,6.56,2,0,1.9024
7980,OF-2023-164378,98768977,1/5/2023,1/8/2023,Second Class,MM-18055,OFF-LA-10000634,7.83,3,0,3.6018
7981,OF-2023-164378,23672360,1/5/2023,1/8/2023,Second Class,MM-18055,TEC-AC-10004708,41.9,2,0,8.799
7982,OF-2023-164378,75236465,1/5/2023,1/8/2023,Second Class,MM-18055,FUR-CH-10002084,664.146,6,0.1,88.5528
7983,OF-2023-164378,31120453,1/5/2023,1/8/2023,Second Class,MM-18055,OFF-PA-10004519,8.96,2,0,4.3904
7984,ON-2023-128951,96168795,1/5/2023,1/7/2023,First Class,RS-19420,OFF-AP-10002191,179.94,3,0,50.3832
7985,ON-2023-128951,43503608,1/5/2023,1/7/2023,First Class,RS-19420,FUR-TA-10004575,872.94,3,0,157.1292
7986,ON-2023-128951,31259437,1/5/2023,1/7/2023,First Class,RS-19420,OFF-PA-10003177,12.96,2,0,6.2208
7987,ON-2023-156909,83785119,1/6/2023,1/8/2023,Second Class,SF-20065,FUR-CH-10002774,71.372,2,0.3,-1.0196
7988,OF-2023-109778,99100409,1/6/2023,1/11/2023,Standard Class,VM-21685,OFF-AR-10003759,2.912,2,0.2,0.91
7989,ON-2023-152842,65552718,1/6/2023,1/13/2023,Standard Class,NF-18385,FUR-CH-10004218,242.352,3,0.2,15.147
7990,ON-2023-152842,10348497,1/6/2023,1/13/2023,Standard Class,NF-18385,TEC-PH-10001944,875.7,6,0,262.71
7991,OF-2023-139948,64371011,1/7/2023,1/12/2023,Standard Class,SW-20455,FUR-FU-10002597,7.904,2,0.2,2.1736
7992,ON-2023-105046,86911516,1/7/2023,1/13/2023,Standard Class,BE-11335,TEC-PH-10004536,269.98,2,0,67.495
7993,ON-2023-105046,9374126,1/7/2023,1/13/2023,Standard Class,BE-11335,OFF-PA-10004353,99.9,5,0,47.952
7994,ON-2023-105046,26805666,1/7/2023,1/13/2023,Standard Class,BE-11335,FUR-FU-10004848,39.08,4,0,14.4596
7995,OF-2023-126662,84129944,1/7/2023,1/11/2023,Standard Class,AB-10255,TEC-CO-10004202,479.984,2,0.2,89.997
7996,OF-2023-142342,55880824,1/7/2023,1/9/2023,Second Class,AJ-10795,OFF-PA-10004609,32.4,5,0,15.552
7997,OF-2023-142342,10580560,1/7/2023,1/9/2023,Second Class,AJ-10795,OFF-EN-10002592,57.9,5,0,28.95
7998,OF-2023-142342,77009239,1/7/2023,1/9/2023,Second Class,AJ-10795,OFF-ST-10002957,10.56,2,0,0
7999,OF-2023-142342,57087146,1/7/2023,1/9/2023,Second Class,AJ-10795,FUR-BO-10002613,1194.165,5,0.15,210.735
8000,ON-2023-142573,34561646,1/8/2023,1/13/2023,Standard Class,ML-17410,FUR-TA-10001932,801.6,5,0.5,-448.896
8001,ON-2023-142573,15092199,1/8/2023,1/13/2023,Standard Class,ML-17410,FUR-CH-10004218,161.568,2,0.2,10.098
8002,ON-2023-142573,65049841,1/8/2023,1/13/2023,Standard Class,ML-17410,OFF-PA-10000246,16.096,2,0.2,5.2312
8003,ON-2023-142573,9776093,1/8/2023,1/13/2023,Standard Class,ML-17410,OFF-BI-10003350,7.656,4,0.7,-6.1248
8004,ON-2023-142573,253758,1/8/2023,1/13/2023,Standard Class,ML-17410,FUR-CH-10000513,311.976,3,0.2,-42.8967
8005,ON-2023-165358,21809145,1/8/2023,1/13/2023,Standard Class,SV-20365,TEC-CO-10001943,599.97,5,0.4,69.9965
8006,ON-2023-165358,91849151,1/8/2023,1/13/2023,Standard Class,SV-20365,FUR-CH-10002647,198.744,4,0.3,-14.196
8007,ON-2023-165358,8708876,1/8/2023,1/13/2023,Standard Class,SV-20365,OFF-SU-10004768,9.184,2,0.2,1.148
8008,OF-2023-118640,8612419,1/10/2023,1/16/2023,Standard Class,CS-11950,OFF-ST-10002974,69.712,2,0.2,8.714
8009,OF-2023-118640,63728217,1/10/2023,1/16/2023,Standard Class,CS-11950,FUR-FU-10001475,8.792,1,0.6,-5.7148
8010,OF-2023-122035,44554594,1/10/2023,1/15/2023,Standard Class,EM-13825,OFF-LA-10004093,14.62,2,0,6.8714
8011,OF-2023-122035,71557472,1/10/2023,1/15/2023,Standard Class,EM-13825,OFF-AP-10002118,416.32,2,0,112.4064
8012,OF-2023-122035,21481551,1/10/2023,1/15/2023,Standard Class,EM-13825,OFF-BI-10000404,43,5,0,20.21
8013,OF-2023-122035,59461593,1/10/2023,1/15/2023,Standard Class,EM-13825,FUR-CH-10003833,182.94,3,0,27.441
8014,OF-2023-122035,73975349,1/10/2023,1/15/2023,Standard Class,EM-13825,OFF-BI-10002072,60.83,7,0,30.415
8015,OF-2023-122035,77856875,1/10/2023,1/15/2023,Standard Class,EM-13825,TEC-AC-10003095,389.97,3,0,132.5898
8016,OF-2023-150497,87378205,1/10/2023,1/14/2023,Standard Class,SM-20950,OFF-BI-10004600,735.98,2,0,331.191
8017,ON-2023-108343,3460092,1/10/2023,1/15/2023,Standard Class,AR-10825,OFF-PA-10000743,13.36,2,0,6.4128
8018,ON-2023-108343,69738262,1/10/2023,1/15/2023,Standard Class,AR-10825,FUR-CH-10002780,163.764,2,0.1,25.4744
8019,ON-2023-108343,52397557,1/10/2023,1/15/2023,Standard Class,AR-10825,FUR-FU-10000747,183.92,4,0,31.2664
8020,ON-2023-127719,54192744,1/11/2023,1/15/2023,Standard Class,TW-21025,OFF-PA-10001934,6.48,1,0,3.1752
8021,ON-2023-158505,20882126,1/11/2023,1/11/2023,Same Day,SF-20200,TEC-PH-10004071,71.928,9,0.2,6.2937
8022,ON-2023-158505,1142396,1/11/2023,1/11/2023,Same Day,SF-20200,OFF-AR-10001044,25.99,1,0,7.5371
8023,ON-2023-160465,44558981,1/11/2023,1/16/2023,Standard Class,SW-20350,OFF-BI-10001670,33.93,3,0.7,-22.62
8024,ON-2023-160465,85541159,1/11/2023,1/16/2023,Standard Class,SW-20350,OFF-ST-10000136,222.32,7,0.2,25.011
8025,ON-2023-160465,90313851,1/11/2023,1/16/2023,Standard Class,SW-20350,TEC-PH-10004522,210.564,6,0.4,-52.641
8026,OF-2023-104731,90036663,1/11/2023,1/17/2023,Standard Class,AM-10705,OFF-AR-10003727,101.94,6,0,29.5626
8027,OF-2023-104731,86432925,1/11/2023,1/17/2023,Standard Class,AM-10705,TEC-PH-10002660,271.96,4,0,67.99
8028,OF-2023-104731,26859013,1/11/2023,1/17/2023,Standard Class,AM-10705,FUR-FU-10003274,8.8,5,0,3.872
8029,OF-2023-104731,55857412,1/11/2023,1/17/2023,Standard Class,AM-10705,OFF-AR-10003829,19.68,6,0,5.7072
8030,OF-2023-104731,16673340,1/11/2023,1/17/2023,Standard Class,AM-10705,FUR-BO-10003441,302.94,3,0,69.6762
8031,OF-2023-104731,23008212,1/11/2023,1/17/2023,Standard Class,AM-10705,OFF-BI-10003355,14.94,3,0,7.1712
8032,OF-2023-104731,63538558,1/11/2023,1/17/2023,Standard Class,AM-10705,OFF-SU-10003505,231.72,2,0,11.586
8033,OF-2023-145429,19269731,1/11/2023,1/15/2023,Standard Class,SW-20455,OFF-PA-10003205,16.34,2,0,7.6798
8034,OF-2023-145429,21631662,1/11/2023,1/15/2023,Standard Class,SW-20455,FUR-CH-10000988,225.296,2,0.2,22.5296
8035,OF-2023-145429,29044304,1/11/2023,1/15/2023,Standard Class,SW-20455,OFF-BI-10001524,50.352,3,0.2,17.6232
8036,ON-2023-123204,75259193,1/11/2023,1/17/2023,Standard Class,CS-11860,OFF-AP-10002287,17.48,4,0,4.5448
8037,OF-2023-118724,92659598,1/11/2023,1/15/2023,Second Class,AR-10825,OFF-AR-10003469,3.52,2,0,1.6896
8038,OF-2023-118724,57726164,1/11/2023,1/15/2023,Second Class,AR-10825,TEC-PH-10002549,1626.192,9,0.2,121.9644
8039,ON-2023-123834,13744790,1/11/2023,1/15/2023,Standard Class,GM-14500,FUR-TA-10001676,124.404,4,0.3,-21.3264
8040,OF-2023-103478,16354003,1/11/2023,1/14/2023,Second Class,KL-16555,OFF-BI-10001890,2.864,4,0.8,-4.5824
8041,OF-2023-103478,31726696,1/11/2023,1/14/2023,Second Class,KL-16555,OFF-BI-10004224,94.192,7,0.8,-164.836
8042,OF-2023-145093,7488430,1/11/2023,1/16/2023,Standard Class,PT-19090,OFF-BI-10001116,2.112,2,0.8,-3.3792
8043,OF-2023-109750,6986752,1/12/2023,1/18/2023,Standard Class,FH-14365,TEC-PH-10000702,29.97,3,0,14.0859
8044,ON-2023-106551,46805360,1/12/2023,1/17/2023,Standard Class,EB-13930,FUR-CH-10004997,526.344,4,0.3,-75.192
8045,OF-2023-117240,77698842,1/13/2023,1/18/2023,Standard Class,CP-12340,OFF-BI-10000848,13.128,3,0.2,4.2666
8046,ON-2023-169320,12137684,1/13/2023,1/15/2023,Second Class,LH-16900,OFF-AR-10003602,11.68,2,0,5.4896
8047,ON-2023-169320,11908822,1/13/2023,1/15/2023,Second Class,LH-16900,TEC-AC-10002550,159.75,5,0,11.1825
8048,OF-2023-103506,25016717,1/13/2023,1/17/2023,Standard Class,LR-17035,OFF-LA-10001158,41.4,4,0,19.872
8049,OF-2023-125367,25805414,1/13/2023,1/20/2023,Standard Class,NM-18445,OFF-BI-10002412,13.92,3,0.2,4.35
8050,ON-2023-101721,75399939,1/13/2023,1/17/2023,Standard Class,MY-17380,OFF-PA-10003641,63.312,3,0.2,20.5764
8051,OF-2023-118346,96748266,1/13/2023,1/14/2023,First Class,PO-19180,TEC-AC-10000736,399.95,5,0,143.982
8052,OF-2023-133718,70061191,1/13/2023,1/16/2023,First Class,TB-21520,OFF-BI-10003429,15.192,3,0.2,5.5071
8053,OF-2023-133718,66886810,1/13/2023,1/16/2023,First Class,TB-21520,OFF-PA-10002689,58.32,9,0,27.9936
8054,OF-2023-110940,39276097,1/13/2023,1/18/2023,Standard Class,AZ-10750,OFF-AR-10000380,121.536,4,0.2,15.192
8055,ON-2023-135013,86600371,1/14/2023,1/14/2023,Same Day,HR-14830,TEC-CO-10001449,2399.96,5,0.2,839.986
8056,OF-2023-169810,5241599,1/15/2023,1/21/2023,Standard Class,RB-19360,OFF-LA-10003663,20.23,7,0,9.5081
8057,OF-2023-125640,55893725,1/15/2023,1/19/2023,Standard Class,DD-13570,OFF-LA-10004178,3.304,1,0.2,1.0738
8058,OF-2023-121293,54382103,1/15/2023,1/18/2023,Second Class,JC-15775,FUR-FU-10000732,20.096,4,0.2,3.0144
8059,OF-2023-121293,74210161,1/15/2023,1/18/2023,Second Class,JC-15775,OFF-SU-10004884,37.752,3,0.2,4.2471
8060,OF-2023-121293,6507035,1/15/2023,1/18/2023,Second Class,JC-15775,FUR-TA-10001771,138.588,1,0.4,-34.647
8061,OF-2023-121293,55603822,1/15/2023,1/18/2023,Second Class,JC-15775,OFF-ST-10000060,259.92,5,0.2,-25.992
8062,OF-2023-121293,56578935,1/15/2023,1/18/2023,Second Class,JC-15775,OFF-PA-10004100,20.736,4,0.2,7.2576
8063,OF-2023-167549,38891689,1/15/2023,1/17/2023,First Class,EM-14200,FUR-TA-10004767,298.116,6,0.3,-4.2588
8064,ON-2023-167318,5549493,1/16/2023,1/22/2023,Standard Class,GZ-14545,TEC-AC-10003870,1649.95,5,0,659.98
8065,ON-2023-167318,84497864,1/16/2023,1/22/2023,Standard Class,GZ-14545,FUR-CH-10000665,362.352,3,0.2,45.294
8066,OF-2023-123239,33043787,1/17/2023,1/21/2023,Second Class,MG-18145,FUR-FU-10001602,91.032,3,0.2,-2.2758
8067,OF-2023-108791,10154897,1/17/2023,1/21/2023,Standard Class,TM-21490,FUR-FU-10004018,14.89,1,0,4.0203
8068,OF-2023-108791,89641663,1/17/2023,1/21/2023,Standard Class,TM-21490,TEC-PH-10002660,543.92,8,0,135.98
8069,OF-2023-133046,28622561,1/17/2023,1/22/2023,Second Class,DK-13375,FUR-FU-10001940,23.88,3,0,10.5072
